Ticker,Year,Trimestre,Tri_Performance,CAC40_Tri_Performance,Quarterly_Beta,abs_Beta,Date
ACA.PA,2020,1,-49.26052450277477,-27.23462522241993,1.32,1.32,2020-T1
ACA.PA,2020,2,32.849946919544706,17.321330834540717,1.53,1.53,2020-T2
ACA.PA,2020,3,-10.814038067289928,-2.5066268610684657,1.36,1.36,2020-T3
ACA.PA,2020,4,40.63777523814079,15.078028194161847,1.63,1.63,2020-T4
ACA.PA,2021,1,20.792563057513373,8.557406438299557,1.47,1.47,2021-T1
ACA.PA,2021,2,-5.016880603162599,6.633995958992106,1.13,1.13,2021-T2
ACA.PA,2021,3,-0.3503488253966941,-0.5158832482517985,1.19,1.19,2021-T3
ACA.PA,2021,4,6.193944498865444,9.747929856462608,0.87,0.87,2021-T4
ACA.PA,2022,1,-14.539176077194163,-7.722503693457224,1.27,1.27,2022-T1
ACA.PA,2022,2,-20.045788593461392,-11.391604947073542,1.02,1.02,2022-T2
ACA.PA,2022,3,-4.192431168306811,-2.844689029902581,1.14,1.14,2022-T3
ACA.PA,2022,4,16.15076347467822,11.729241989516805,0.73,0.73,2022-T4
ACA.PA,2023,1,4.125773081668749,11.03666094833144,1.05,1.05,2023-T1
ACA.PA,2023,2,3.859374404978493,0.7364605571488261,1.02,1.02,2023-T2
ACA.PA,2023,3,5.87266912692304,-0.8392141651334131,0.78,0.78,2023-T3
AI.PA,2020,1,-7.9321202579751855,-27.23462522241993,0.83,0.83,2020-T1
AI.PA,2020,2,12.631582047030198,17.321330834540717,0.65,0.65,2020-T2
AI.PA,2020,3,5.488514524225882,-2.5066268610684657,0.81,0.81,2020-T3
AI.PA,2020,4,-0.5923726268353221,15.078028194161847,0.59,0.59,2020-T4
AI.PA,2021,1,2.088673233824261,8.557406438299557,0.55,0.55,2021-T1
AI.PA,2021,2,5.788792524220854,6.633995958992106,0.69,0.69,2021-T2
AI.PA,2021,3,-6.37751081160825,-0.5158832482517985,0.5,0.5,2021-T3
AI.PA,2021,4,9.49864525121081,9.747929856462608,0.7,0.7,2021-T4
AI.PA,2022,1,2.860846192797281,-7.722503693457224,0.66,0.66,2022-T1
AI.PA,2022,2,-11.585948979241556,-11.391604947073542,0.86,0.86,2022-T2
AI.PA,2022,3,-7.389321492365797,-2.844689029902581,1.08,1.08,2022-T3
AI.PA,2022,4,12.393879852712535,11.729241989516805,1.0,1.0,2022-T4
AI.PA,2023,1,14.222219961660878,11.03666094833144,0.68,0.68,2023-T1
AI.PA,2023,2,6.651071569128922,0.7364605571488261,0.94,0.94,2023-T2
AI.PA,2023,3,0.5352176697558864,-0.8392141651334131,0.98,0.98,2023-T3
AIR.PA,2020,1,-55.55722119997938,-27.23462522241993,1.53,1.53,2020-T1
AIR.PA,2020,2,21.68582285320789,17.321330834540717,2.01,2.01,2020-T2
AIR.PA,2020,3,-3.30269927706765,-2.5066268610684657,1.64,1.64,2020-T3
AIR.PA,2020,4,38.3358962534031,15.078028194161847,1.97,1.97,2020-T4
AIR.PA,2021,1,7.397932552043946,8.557406438299557,1.86,1.86,2021-T1
AIR.PA,2021,2,7.986461281315885,6.633995958992106,1.74,1.74,2021-T2
AIR.PA,2021,3,4.731571315781746,-0.5158832482517985,1.45,1.45,2021-T3
AIR.PA,2021,4,-3.619832865347405,9.747929856462608,1.65,1.65,2021-T4
AIR.PA,2022,1,-4.976751170718575,-7.722503693457224,1.44,1.44,2022-T1
AIR.PA,2022,2,-16.726716137929177,-11.391604947073542,1.27,1.27,2022-T2
AIR.PA,2022,3,-6.667365200074949,-2.844689029902581,1.26,1.26,2022-T3
AIR.PA,2022,4,24.447929360409404,11.729241989516805,1.03,1.03,2022-T4
AIR.PA,2023,1,8.27331645744686,11.03666094833144,1.19,1.19,2023-T1
AIR.PA,2023,2,5.718852904660476,0.7364605571488261,0.99,0.99,2023-T2
AIR.PA,2023,3,-0.2865251379987353,-0.8392141651334131,0.5,0.5,2023-T3
ALO.PA,2020,1,-16.94339197347594,-27.23462522241993,0.82,0.82,2020-T1
ALO.PA,2020,2,11.287286081410793,17.321330834540717,0.82,0.82,2020-T2
ALO.PA,2020,3,5.247528997109327,-2.5066268610684657,0.75,0.75,2020-T3
ALO.PA,2020,4,19.85372165503936,15.078028194161847,0.8,0.8,2020-T4
ALO.PA,2021,1,-11.875646719660784,8.557406438299557,0.87,0.87,2021-T1
ALO.PA,2021,2,-2.249253039018829,6.633995958992106,0.87,0.87,2021-T2
ALO.PA,2021,3,-23.60465471134629,-0.5158832482517985,0.57,0.57,2021-T3
ALO.PA,2021,4,-1.545253185952001,9.747929856462608,0.91,0.91,2021-T4
ALO.PA,2022,1,-32.944511607196816,-7.722503693457224,1.45,1.45,2022-T1
ALO.PA,2022,2,2.3707918273231803,-11.391604947073542,0.72,0.72,2022-T2
ALO.PA,2022,3,-23.43392685566831,-2.844689029902581,1.77,1.77,2022-T3
ALO.PA,2022,4,35.06954173734788,11.729241989516805,1.32,1.32,2022-T4
ALO.PA,2023,1,7.2711754660461345,11.03666094833144,1.54,1.54,2023-T1
ALO.PA,2023,2,8.714686061258151,0.7364605571488261,0.76,0.76,2023-T2
ALO.PA,2023,3,-5.488028700012273,-0.8392141651334131,1.3,1.3,2023-T3
BN.PA,2020,1,-20.73533829577402,-27.23462522241993,0.44,0.44,2020-T1
BN.PA,2020,2,8.840169516617301,17.321330834540717,0.53,0.53,2020-T2
BN.PA,2020,3,-9.29697724722352,-2.5066268610684657,0.79,0.79,2020-T3
BN.PA,2020,4,-2.714440907638417,15.078028194161847,0.83,0.83,2020-T4
BN.PA,2021,1,7.536761689557421,8.557406438299557,0.14,0.14,2021-T1
BN.PA,2021,2,1.97526225879346,6.633995958992106,0.45,0.45,2021-T2
BN.PA,2021,3,-2.0729685171069563,-0.5158832482517985,0.48,0.48,2021-T3
BN.PA,2021,4,-6.057477922546482,9.747929856462608,0.46,0.46,2021-T4
BN.PA,2022,1,-9.019826782642523,-7.722503693457224,0.74,0.74,2022-T1
BN.PA,2022,2,5.947877136547266,-11.391604947073542,0.47,0.47,2022-T2
BN.PA,2022,3,-8.874295703455594,-2.844689029902581,0.43,0.43,2022-T3
BN.PA,2022,4,3.185915923143164,11.729241989516805,0.52,0.52,2022-T4
BN.PA,2023,1,15.590962599349089,11.03666094833144,0.17,0.17,2023-T1
BN.PA,2023,2,-3.10666082106324,0.7364605571488261,0.4,0.4,2023-T2
BN.PA,2023,3,-4.645394815069028,-0.8392141651334131,0.4,0.4,2023-T3
BNP.PA,2020,1,-48.6562163330551,-27.23462522241993,1.22,1.22,2020-T1
BNP.PA,2020,2,36.72206333385213,17.321330834540717,1.63,1.63,2020-T2
BNP.PA,2020,3,-10.786292360497669,-2.5066268610684657,1.44,1.44,2020-T3
BNP.PA,2020,4,40.61327214719169,15.078028194161847,1.97,1.97,2020-T4
BNP.PA,2021,1,20.62311809517373,8.557406438299557,1.7,1.7,2021-T1
BNP.PA,2021,2,1.3806277755304917,6.633995958992106,1.37,1.37,2021-T2
BNP.PA,2021,3,3.66491978543255,-0.5158832482517985,1.36,1.36,2021-T3
BNP.PA,2021,4,10.71233582346173,9.747929856462608,1.08,1.08,2021-T4
BNP.PA,2022,1,-15.147059382681013,-7.722503693457224,1.4,1.4,2022-T1
BNP.PA,2022,2,-12.2364037846462,-11.391604947073542,1.06,1.06,2022-T2
BNP.PA,2022,3,-3.762970159739917,-2.844689029902581,1.1,1.1,2022-T3
BNP.PA,2022,4,21.35368893300538,11.729241989516805,0.85,0.85,2022-T4
BNP.PA,2023,1,0.5097374435486616,11.03666094833144,1.74,1.74,2023-T1
BNP.PA,2023,2,3.440863817014849,0.7364605571488261,1.36,1.36,2023-T2
BNP.PA,2023,3,1.831250537798538,-0.8392141651334131,1.22,1.22,2023-T3
CA.PA,2020,1,-3.7074168021102896,-27.23462522241993,0.69,0.69,2020-T1
CA.PA,2020,2,-3.4058965201736275,17.321330834540717,0.44,0.44,2020-T2
CA.PA,2020,3,1.3724067203195742,-2.5066268610684657,0.5,0.5,2020-T3
CA.PA,2020,4,2.3713959217392797,15.078028194161847,0.53,0.53,2020-T4
CA.PA,2021,1,6.590751820504407,8.557406438299557,0.54,0.54,2021-T1
CA.PA,2021,2,8.754092357197745,6.633995958992106,0.55,0.55,2021-T2
CA.PA,2021,3,-7.221719755772845,-0.5158832482517985,0.42,0.42,2021-T3
CA.PA,2021,4,4.884402620377863,9.747929856462608,0.17,0.17,2021-T4
CA.PA,2022,1,21.867242152686565,-7.722503693457224,0.28,0.28,2022-T1
CA.PA,2022,2,-12.739018625283672,-11.391604947073542,0.28,0.28,2022-T2
CA.PA,2022,3,-16.086188285479412,-2.844689029902581,0.66,0.66,2022-T3
CA.PA,2022,4,8.611116372508906,11.729241989516805,0.22,0.22,2022-T4
CA.PA,2023,1,18.285708957248264,11.03666094833144,0.73,0.73,2023-T1
CA.PA,2023,2,-7.118008893338631,0.7364605571488261,0.53,0.53,2023-T2
CA.PA,2023,3,4.828974593173896,-0.8392141651334131,0.26,0.26,2023-T3
CAP.PA,2020,1,-30.661865930690613,-27.23462522241993,0.94,0.94,2020-T1
CAP.PA,2020,2,38.481381614693625,17.321330834540717,1.08,1.08,2020-T2
CAP.PA,2020,3,7.915440799722612,-2.5066268610684657,0.85,0.85,2020-T3
CAP.PA,2020,4,16.758752148577333,15.078028194161847,0.96,0.96,2020-T4
CAP.PA,2021,1,13.050252593280712,8.557406438299557,0.85,0.85,2021-T1
CAP.PA,2021,2,9.45945945945946,6.633995958992106,0.93,0.93,2021-T2
CAP.PA,2021,3,9.780613769657196,-0.5158832482517985,0.88,0.88,2021-T3
CAP.PA,2021,4,20.62692827454991,9.747929856462608,0.98,0.98,2021-T4
CAP.PA,2022,1,-5.152224824355972,-7.722503693457224,1.07,1.07,2022-T1
CAP.PA,2022,2,-18.213664270002297,-11.391604947073542,1.07,1.07,2022-T2
CAP.PA,2022,3,2.3183925811437405,-2.844689029902581,1.41,1.41,2022-T3
CAP.PA,2022,4,-5.39885279087268,11.729241989516805,1.41,1.41,2022-T4
CAP.PA,2023,1,7.660777697924093,11.03666094833144,1.11,1.11,2023-T1
CAP.PA,2023,2,2.6619342908986763,0.7364605571488261,0.98,0.98,2023-T2
CAP.PA,2023,3,-4.553310603161023,-0.8392141651334131,0.97,0.97,2023-T3
CS.PA,2020,1,-37.98899970723021,-27.23462522241993,1.28,1.28,2020-T1
CS.PA,2020,2,26.32007093462347,17.321330834540717,1.15,1.15,2020-T2
CS.PA,2020,3,-14.807212863840046,-2.5066268610684657,1.1,1.1,2020-T3
CS.PA,2020,4,24.23276914991771,15.078028194161847,1.32,1.32,2020-T4
CS.PA,2021,1,17.733308736732308,8.557406438299557,1.11,1.11,2021-T1
CS.PA,2021,2,-7.041943016662044,6.633995958992106,1.02,1.02,2021-T2
CS.PA,2021,3,11.04194786281547,-0.5158832482517985,0.96,0.96,2021-T3
CS.PA,2021,4,9.675390433266523,9.747929856462608,0.9,0.9,2021-T4
CS.PA,2022,1,0.2452850341796875,-7.722503693457224,0.93,0.93,2022-T1
CS.PA,2022,2,-19.088533892309258,-11.391604947073542,0.92,0.92,2022-T2
CS.PA,2022,3,3.45224389795505,-2.844689029902581,1.07,1.07,2022-T3
CS.PA,2022,4,17.20648151913844,11.729241989516805,0.85,0.85,2022-T4
CS.PA,2023,1,6.343214145591371,11.03666094833144,1.18,1.18,2023-T1
CS.PA,2023,2,-4.234584422043949,0.7364605571488261,0.84,0.84,2023-T2
CS.PA,2023,3,1.8001461553225084,-0.8392141651334131,0.98,0.98,2023-T3
DG.PA,2020,1,-24.479162368254627,-27.23462522241993,1.43,1.43,2020-T1
DG.PA,2020,2,22.2785609682619,17.321330834540717,1.48,1.48,2020-T2
DG.PA,2020,3,-12.567244529547114,-2.5066268610684657,1.33,1.33,2020-T3
DG.PA,2020,4,15.831439471494969,15.078028194161847,1.78,1.78,2020-T4
DG.PA,2021,1,5.609283512059645,8.557406438299557,1.5,1.5,2021-T1
DG.PA,2021,2,0.0778466372882932,6.633995958992106,1.18,1.18,2021-T2
DG.PA,2021,3,-1.3028189837118185,-0.5158832482517985,0.94,0.94,2021-T3
DG.PA,2021,4,2.2674796065902854,9.747929856462608,1.19,1.19,2021-T4
DG.PA,2022,1,0.3344816115375411,-7.722503693457224,0.92,0.92,2022-T1
DG.PA,2022,2,-9.288921884973565,-11.391604947073542,0.84,0.84,2022-T2
DG.PA,2022,3,-3.1217243480600056,-2.844689029902581,1.11,1.11,2022-T3
DG.PA,2022,4,11.6176105189613,11.729241989516805,0.68,0.68,2022-T4
DG.PA,2023,1,11.342816870580554,11.03666094833144,0.99,0.99,2023-T1
DG.PA,2023,2,1.9942417457341592,0.7364605571488261,0.77,0.77,2023-T2
DG.PA,2023,3,-2.6621709403457587,-0.8392141651334131,0.88,0.88,2023-T3
DSY.PA,2020,1,-8.350302650787373,-27.23462522241993,0.78,0.78,2020-T1
DSY.PA,2020,2,15.968288330633596,17.321330834540717,0.49,0.49,2020-T2
DSY.PA,2020,3,4.105572521849831,-2.5066268610684657,0.67,0.67,2020-T3
DSY.PA,2020,4,3.262893807032272,15.078028194161847,0.2,0.2,2020-T4
DSY.PA,2021,1,8.249254351216791,8.557406438299557,0.29,0.29,2021-T1
DSY.PA,2021,2,9.2122848936056,6.633995958992106,0.65,0.65,2021-T2
DSY.PA,2021,3,11.379227076164424,-0.5158832482517985,0.4,0.4,2021-T3
DSY.PA,2021,4,16.828586467064788,9.747929856462608,0.7,0.7,2021-T4
DSY.PA,2022,1,-12.01298618437043,-7.722503693457224,0.6,0.6,2022-T1
DSY.PA,2022,2,-20.805138570985505,-11.391604947073542,1.21,1.21,2022-T2
DSY.PA,2022,3,1.1606506399350256,-2.844689029902581,1.13,1.13,2022-T3
DSY.PA,2022,4,-5.899711242591375,11.729241989516805,1.5,1.5,2022-T4
DSY.PA,2023,1,12.139151114411096,11.03666094833144,0.84,0.84,2023-T1
DSY.PA,2023,2,8.681109789086436,0.7364605571488261,0.72,0.72,2023-T2
DSY.PA,2023,3,-9.728115517672686,-0.8392141651334131,0.92,0.92,2023-T3
EL.PA,2020,1,-28.10533944890432,-27.23462522241993,0.78,0.78,2020-T1
EL.PA,2020,2,21.82768339427846,17.321330834540717,1.0,1.0,2020-T2
EL.PA,2020,3,0.5192543991992272,-2.5066268610684657,0.84,0.84,2020-T3
EL.PA,2020,4,10.67245384100461,15.078028194161847,0.86,0.86,2020-T4
EL.PA,2021,1,7.844664934769417,8.557406438299557,1.0,1.0,2021-T1
EL.PA,2021,2,12.42415244504345,6.633995958992106,0.65,0.65,2021-T2
EL.PA,2021,3,8.184079371239724,-0.5158832482517985,0.87,0.87,2021-T3
EL.PA,2021,4,12.0794973240033,9.747929856462608,1.16,1.16,2021-T4
EL.PA,2022,1,-11.15503282457658,-7.722503693457224,1.14,1.14,2022-T1
EL.PA,2022,2,-13.759808975059665,-11.391604947073542,1.03,1.03,2022-T2
EL.PA,2022,3,-2.433089921095569,-2.844689029902581,0.89,0.89,2022-T3
EL.PA,2022,4,18.945516308078865,11.729241989516805,1.34,1.34,2022-T4
EL.PA,2023,1,-2.895581770464072,11.03666094833144,0.73,0.73,2023-T1
EL.PA,2023,2,5.720943226105896,0.7364605571488261,1.07,1.07,2023-T2
EL.PA,2023,3,3.296184819464809,-0.8392141651334131,1.0,1.0,2023-T3
EN.PA,2020,1,-30.79513366754336,-27.23462522241993,1.33,1.33,2020-T1
EN.PA,2020,2,24.78456627073596,17.321330834540717,1.63,1.63,2020-T2
EN.PA,2020,3,-3.58072427964836,-2.5066268610684657,1.02,1.02,2020-T3
EN.PA,2020,4,16.15465075405453,15.078028194161847,1.14,1.14,2020-T4
EN.PA,2021,1,0.4997006662488664,8.557406438299557,1.3,1.3,2021-T1
EN.PA,2021,2,-8.721093926179966,6.633995958992106,1.2,1.2,2021-T2
EN.PA,2021,3,13.4639766700634,-0.5158832482517985,0.59,0.59,2021-T3
EN.PA,2021,4,-11.44544838299645,9.747929856462608,0.61,0.61,2021-T4
EN.PA,2022,1,0.7004116982592665,-7.722503693457224,0.54,0.54,2022-T1
EN.PA,2022,2,-7.410906786407984,-11.391604947073542,0.44,0.44,2022-T2
EN.PA,2022,3,-6.8355285711827545,-2.844689029902581,0.82,0.82,2022-T3
EN.PA,2022,4,3.6215870987668985,11.729241989516805,0.7,0.7,2022-T4
EN.PA,2023,1,9.049455990857572,11.03666094833144,0.66,0.66,2023-T1
EN.PA,2023,2,-1.5679992675781251,0.7364605571488261,0.54,0.54,2023-T2
EN.PA,2023,3,2.9296925325374623,-0.8392141651334131,0.71,0.71,2023-T3
ENGI.PA,2020,1,-35.95100443745739,-27.23462522241993,0.92,0.92,2020-T1
ENGI.PA,2020,2,22.54902189944813,17.321330834540717,1.02,1.02,2020-T2
ENGI.PA,2020,3,4.530891321895585,-2.5066268610684657,1.04,1.04,2020-T3
ENGI.PA,2020,4,9.58424725381451,15.078028194161847,1.04,1.04,2020-T4
ENGI.PA,2021,1,-5.466620431524026,8.557406438299557,0.77,0.77,2021-T1
ENGI.PA,2021,2,-4.685694208359827,6.633995958992106,0.69,0.69,2021-T2
ENGI.PA,2021,3,-3.324244218004155,-0.5158832482517985,0.56,0.56,2021-T3
ENGI.PA,2021,4,11.958021263557802,9.747929856462608,0.61,0.61,2021-T4
ENGI.PA,2022,1,-9.522362434283052,-7.722503693457224,1.06,1.06,2022-T1
ENGI.PA,2022,2,-8.049640005127419,-11.391604947073542,0.77,0.77,2022-T2
ENGI.PA,2022,3,5.788813197748122,-2.844689029902581,0.7,0.7,2022-T3
ENGI.PA,2022,4,10.571520927827144,11.729241989516805,0.84,0.84,2022-T4
ENGI.PA,2023,1,7.5095944309246,11.03666094833144,0.44,0.44,2023-T1
ENGI.PA,2023,2,3.803678309467639,0.7364605571488261,0.25,0.25,2023-T2
ENGI.PA,2023,3,-3.449171722756217,-0.8392141651334131,0.42,0.42,2023-T3
ERF.PA,2020,1,-10.69307232847308,-27.23462522241993,0.6,0.6,2020-T1
ERF.PA,2020,2,20.98766044119946,17.321330834540717,0.49,0.49,2020-T2
ERF.PA,2020,3,20.5210560530409,-2.5066268610684657,0.41,0.41,2020-T3
ERF.PA,2020,4,-0.5650527508213317,15.078028194161847,-0.23,0.23,2020-T4
ERF.PA,2021,1,12.847844867787977,8.557406438299557,0.46,0.46,2021-T1
ERF.PA,2021,2,15.629121206705335,6.633995958992106,0.12,0.12,2021-T2
ERF.PA,2021,3,16.111457574819575,-0.5158832482517985,-0.08,0.08,2021-T3
ERF.PA,2021,4,2.7578446109617567,9.747929856462608,-0.48,0.48,2021-T4
ERF.PA,2022,1,-15.783063073209528,-7.722503693457224,0.63,0.63,2022-T1
ERF.PA,2022,2,-17.44007057902858,-11.391604947073542,0.4,0.4,2022-T2
ERF.PA,2022,3,-18.76661261667047,-2.844689029902581,0.92,0.92,2022-T3
ERF.PA,2022,4,6.885552700916858,11.729241989516805,1.37,1.37,2022-T4
ERF.PA,2023,1,-6.634349403406048,11.03666094833144,0.8,0.8,2023-T1
ERF.PA,2023,2,-5.46163944302692,0.7364605571488261,0.65,0.65,2023-T2
ERF.PA,2023,3,-2.7472565980538626,-0.8392141651334131,1.11,1.11,2023-T3
GLE.PA,2020,1,-51.51477100037195,-27.23462522241993,1.59,1.59,2020-T1
GLE.PA,2020,2,6.58217292424738,17.321330834540717,2.01,2.01,2020-T2
GLE.PA,2020,3,-22.96488197631536,-2.5066268610684657,1.45,1.45,2020-T3
GLE.PA,2020,4,54.073124926842965,15.078028194161847,2.02,2.02,2020-T4
GLE.PA,2021,1,33.60675956512176,8.557406438299557,1.81,1.81,2021-T1
GLE.PA,2021,2,9.611994161562182,6.633995958992106,1.27,1.27,2021-T2
GLE.PA,2021,3,5.817116293788679,-0.5158832482517985,1.57,1.57,2021-T3
GLE.PA,2021,4,12.036353669990756,9.747929856462608,1.12,1.12,2021-T4
GLE.PA,2022,1,-19.684783629130507,-7.722503693457224,1.8,1.8,2022-T1
GLE.PA,2022,2,-14.385247064578682,-11.391604947073542,1.13,1.13,2022-T2
GLE.PA,2022,3,-1.874546425992674,-2.844689029902581,1.3,1.3,2022-T3
GLE.PA,2022,4,13.102116008507364,11.729241989516805,0.85,0.85,2022-T4
GLE.PA,2023,1,-14.058299332684271,11.03666094833144,1.74,1.74,2023-T1
GLE.PA,2023,2,11.737089622285858,0.7364605571488261,1.25,1.25,2023-T2
GLE.PA,2023,3,9.102246810760017,-0.8392141651334131,0.73,0.73,2023-T3
HO.PA,2020,1,-17.81795217665126,-27.23462522241993,0.86,0.86,2020-T1
HO.PA,2020,2,-2.0708504643900096,17.321330834540717,1.24,1.24,2020-T2
HO.PA,2020,3,-9.147548616861696,-2.5066268610684657,1.44,1.44,2020-T3
HO.PA,2020,4,16.232151905927815,15.078028194161847,1.52,1.52,2020-T4
HO.PA,2021,1,12.689546258049909,8.557406438299557,0.94,0.94,2021-T1
HO.PA,2021,2,-1.4207125127316833,6.633995958992106,0.83,0.83,2021-T2
HO.PA,2021,3,-2.929634804542297,-0.5158832482517985,0.74,0.74,2021-T3
HO.PA,2021,4,-11.99999640969669,9.747929856462608,0.73,0.73,2021-T4
HO.PA,2022,1,50.44890435988583,-7.722503693457224,-0.42,0.42,2022-T1
HO.PA,2022,2,3.952046747726613,-11.391604947073542,0.35,0.35,2022-T2
HO.PA,2022,3,-5.950895909342855,-2.844689029902581,0.72,0.72,2022-T3
HO.PA,2022,4,4.557409857298224,11.729241989516805,0.03,0.03,2022-T4
HO.PA,2023,1,13.62500508626302,11.03666094833144,0.4,0.4,2023-T1
HO.PA,2023,2,0.5496518994313263,0.7364605571488261,0.8,0.8,2023-T2
HO.PA,2023,3,-1.539582799629941,-0.8392141651334131,0.62,0.62,2023-T3
KER.PA,2020,1,-20.418061221323683,-27.23462522241993,1.14,1.14,2020-T1
KER.PA,2020,2,6.428571428571428,17.321330834540717,0.98,0.98,2020-T2
KER.PA,2020,3,18.004152928469335,-2.5066268610684657,0.97,0.97,2020-T3
KER.PA,2020,4,2.025411830176847,15.078028194161847,0.89,0.89,2020-T4
KER.PA,2021,1,1.3604207358083806,8.557406438299557,1.45,1.45,2021-T1
KER.PA,2021,2,22.95628461484415,6.633995958992106,1.03,1.03,2021-T2
KER.PA,2021,3,-16.66666804282006,-0.5158832482517985,1.6,1.6,2021-T3
KER.PA,2021,4,12.689309448442806,9.747929856462608,1.42,1.42,2021-T4
KER.PA,2022,1,-18.686438953809144,-7.722503693457224,1.19,1.19,2022-T1
KER.PA,2022,2,-14.809661654314818,-11.391604947073542,1.23,1.23,2022-T2
KER.PA,2022,3,-5.890202607907902,-2.844689029902581,1.16,1.16,2022-T3
KER.PA,2022,4,4.551453993541922,11.729241989516805,1.69,1.69,2022-T4
KER.PA,2023,1,24.069477342307703,11.03666094833144,1.47,1.47,2023-T1
KER.PA,2023,2,-14.839145071938107,0.7364605571488261,1.25,1.25,2023-T2
KER.PA,2023,3,-1.9047631157769096,-0.8392141651334131,1.29,1.29,2023-T3
LR.PA,2020,1,-20.47865268670567,-27.23462522241993,0.92,0.92,2020-T1
LR.PA,2020,2,19.13320075086901,17.321330834540717,0.96,0.96,2020-T2
LR.PA,2020,3,0.6198319889378286,-2.5066268610684657,0.99,0.99,2020-T3
LR.PA,2020,4,5.858470082893328,15.078028194161847,0.64,0.64,2020-T4
LR.PA,2021,1,4.976180859871969,8.557406438299557,0.86,0.86,2021-T1
LR.PA,2021,2,11.798604998018115,6.633995958992106,0.59,0.59,2021-T2
LR.PA,2021,3,3.31922855586046,-0.5158832482517985,0.65,0.65,2021-T3
LR.PA,2021,4,12.928005294357556,9.747929856462608,0.64,0.64,2021-T4
LR.PA,2022,1,-16.3794823799397,-7.722503693457224,0.8,0.8,2022-T1
LR.PA,2022,2,-19.141611684653327,-11.391604947073542,0.96,0.96,2022-T2
LR.PA,2022,3,-4.934396675620941,-2.844689029902581,1.08,1.08,2022-T3
LR.PA,2022,4,10.288920598061791,11.729241989516805,1.22,1.22,2022-T4
LR.PA,2023,1,11.778782859036948,11.03666094833144,1.05,1.05,2023-T1
LR.PA,2023,2,8.327372205138055,0.7364605571488261,0.81,0.81,2023-T2
LR.PA,2023,3,0.6237442261169696,-0.8392141651334131,0.54,0.54,2023-T3
MC.PA,2020,1,-19.253246538131467,-27.23462522241993,0.96,0.96,2020-T1
